CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201728,0,51.0,SELFENQUIRY,1,6.0,SALARIED,MALE,3,3.0,BASIC,3.0,MARRIED,2.0,0,4,1,0.0,EXECUTIVE,17723.0
201730,0,32.0,COMPANYINVITED,1,13.0,SALARIED,MALE,3,1.0,BASIC,4.0,MARRIED,2.0,0,1,0,1.0,EXECUTIVE,17794.0
201731,0,38.0,COMPANYINVITED,3,8.0,SALARIED,MALE,2,4.0,DELUXE,3.0,MARRIED,4.0,0,5,1,1.0,MANAGER,20249.0
201732,0,32.0,SELFENQUIRY,1,8.0,LARGEBUSINESS,MALE,2,4.0,DELUXE,5.0,SINGLE,5.0,0,4,0,1.0,MANAGER,17176.0
201733,0,46.0,SELFENQUIRY,3,8.0,LARGEBUSINESS,FEMALE,3,5.0,SUPERDELUXE,4.0,MARRIED,4.0,1,5,1,0.0,AVP,31872.0
201735,0,29.0,SELFENQUIRY,3,8.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,4.0,MARRIED,3.0,0,4,1,0.0,MANAGER,21644.0
201736,0,31.0,SELFENQUIRY,1,29.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,MARRIED,1.0,0,3,0,1.0,MANAGER,20582.0
201738,0,45.0,SELFENQUIRY,1,26.0,SMALLBUSINESS,MALE,3,3.0,SUPERDELUXE,3.0,MARRIED,1.0,1,3,1,1.0,AVP,28496.0
201739,0,36.0,SELFENQUIRY,1,12.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,1.0,0,5,1,1.0,EXECUTIVE,18210.0
201740,0,55.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,3.0,KING,5.0,SINGLE,1.0,1,1,1,1.0,VP,34045.0
201741,1,47.0,COMPANYINVITED,1,35.0,SALARIED,MALE,2,3.0,STANDARD,4.0,MARRIED,2.0,1,3,1,0.0,SENIORMANAGER,26849.0
201742,0,28.0,SELFENQUIRY,1,15.0,SMALLBUSINESS,MALE,3,3.0,BASIC,3.0,MARRIED,2.0,0,1,1,0.0,EXECUTIVE,17070.0
201743,0,37.0,SELFENQUIRY,3,12.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,5.0,0,3,1,0.0,MANAGER,21502.0
201744,0,21.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,3,4.0,BASIC,3.0,SINGLE,2.0,0,5,1,2.0,EXECUTIVE,18230.0
201745,0,37.0,COMPANYINVITED,1,6.0,SMALLBUSINESS,FEMALE,3,3.0,STANDARD,3.0,MARRIED,3.0,1,3,0,0.0,SENIORMANAGER,28603.0
201746,0,35.0,SELFENQUIRY,1,28.0,SALARIED,FEMALE,3,1.0,STANDARD,4.0,MARRIED,1.0,0,5,1,2.0,SENIORMANAGER,26996.0
201747,0,38.0,SELFENQUIRY,3,13.0,SMALLBUSINESS,FEMALE,2,1.0,DELUXE,5.0,MARRIED,2.0,1,3,1,1.0,MANAGER,20605.0
201748,0,26.0,COMPANYINVITED,1,6.0,SALARIED,FEMALE,2,3.0,DELUXE,4.0,MARRIED,2.0,0,5,1,1.0,MANAGER,21397.0
201749,0,50.0,SELFENQUIRY,1,10.0,SALARIED,MALE,3,3.0,KING,4.0,MARRIED,4.0,0,5,0,1.0,VP,34144.0
201750,0,53.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,2,3.0,SUPERDELUXE,3.0,MARRIED,4.0,1,5,1,0.0,AVP,32584.0
201751,0,42.0,SELFENQUIRY,3,6.0,SALARIED,MALE,1,3.0,DELUXE,3.0,MARRIED,2.0,0,3,1,0.0,MANAGER,19907.0
201753,0,55.0,SELFENQUIRY,1,26.0,LARGEBUSINESS,MALE,2,3.0,DELUXE,3.0,MARRIED,4.0,1,1,0,0.0,MANAGER,20415.0
201755,0,37.0,SELFENQUIRY,1,6.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,1,1,0.0,EXECUTIVE,17115.0
201756,1,44.0,COMPANYINVITED,1,30.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,4.0,1,5,0,1.0,EXECUTIVE,18161.0
201757,0,38.0,SELFENQUIRY,1,29.0,SALARIED,MALE,2,3.0,DELUXE,3.0,MARRIED,1.0,0,3,0,1.0,MANAGER,20745.0
201758,1,26.0,SELFENQUIRY,1,22.0,SMALLBUSINESS,MALE,2,3.0,BASIC,4.0,MARRIED,3.0,1,1,1,0.0,EXECUTIVE,17373.0
201759,0,28.0,SELFENQUIRY,1,14.0,SALARIED,FEMALE,3,3.0,BASIC,3.0,SINGLE,2.0,0,4,1,1.0,EXECUTIVE,18310.0
201760,0,49.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,3.0,KING,5.0,SINGLE,1.0,1,3,0,1.0,VP,33665.0
201762,0,31.0,COMPANYINVITED,3,11.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,4.0,MARRIED,2.0,0,3,0,0.0,EXECUTIVE,17789.0
201763,1,26.0,SELFENQUIRY,3,10.0,SMALLBUSINESS,MALE,2,4.0,DELUXE,3.0,SINGLE,2.0,1,1,1,0.0,MANAGER,20828.0
201764,0,37.0,COMPANYINVITED,1,15.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,MARRIED,2.0,1,1,0,1.0,EXECUTIVE,17326.0
201765,0,42.0,COMPANYINVITED,3,32.0,SMALLBUSINESS,FEMALE,3,3.0,SUPERDELUXE,4.0,MARRIED,6.0,0,3,1,1.0,AVP,28525.0
201766,1,18.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,4,1,0.0,EXECUTIVE,16420.0
201767,0,35.0,SELFENQUIRY,3,22.0,SMALLBUSINESS,MALE,3,3.0,STANDARD,4.0,MARRIED,1.0,0,1,1,1.0,SENIORMANAGER,23020.0
201769,0,51.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,MALE,2,5.0,DELUXE,4.0,MARRIED,6.0,0,1,0,1.0,MANAGER,20482.0
201770,0,41.0,SELFENQUIRY,3,8.0,SALARIED,MALE,2,3.0,SUPERDELUXE,4.0,SINGLE,2.0,0,3,1,1.0,AVP,31015.0
201771,0,18.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,FEMALE,3,4.0,BASIC,3.0,SINGLE,2.0,0,1,0,2.0,EXECUTIVE,16200.0
201772,0,28.0,SELFENQUIRY,1,22.0,SMALLBUSINESS,MALE,3,1.0,DELUXE,5.0,SINGLE,1.0,0,5,0,1.0,MANAGER,20661.0
201773,0,31.0,SELFENQUIRY,3,13.0,LARGEBUSINESS,MALE,3,1.0,DELUXE,3.0,MARRIED,5.0,0,1,1,1.0,MANAGER,21929.0
201774,0,39.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,1.0,STANDARD,3.0,MARRIED,1.0,0,3,1,0.0,SENIORMANAGER,24613.0
201775,0,36.0,COMPANYINVITED,1,30.0,SALARIED,FEMALE,2,3.0,DELUXE,4.0,MARRIED,1.0,0,3,1,1.0,MANAGER,20674.0
201776,0,32.0,SELFENQUIRY,3,13.0,SALARIED,MALE,3,4.0,DELUXE,3.0,MARRIED,2.0,0,3,1,0.0,MANAGER,20484.0
201777,0,38.0,SELFENQUIRY,1,31.0,SALARIED,FEMALE,2,4.0,STANDARD,4.0,MARRIED,4.0,0,3,0,1.0,SENIORMANAGER,27061.0
201778,0,58.0,COMPANYINVITED,1,6.0,SALARIED,MALE,2,5.0,DELUXE,3.0,MARRIED,3.0,1,1,1,1.0,MANAGER,20660.0
201780,0,31.0,SELFENQUIRY,2,8.0,SALARIED,MALE,3,4.0,DELUXE,5.0,MARRIED,4.0,0,3,0,2.0,MANAGER,21410.0
201781,0,45.0,COMPANYINVITED,1,13.0,SALARIED,MALE,3,3.0,STANDARD,5.0,MARRIED,2.0,0,1,1,0.0,SENIORMANAGER,20210.0
201782,0,31.0,SELFENQUIRY,1,8.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,1.0,1,4,1,1.0,EXECUTIVE,17695.0
201783,0,33.0,COMPANYINVITED,1,11.0,SALARIED,FEMALE,3,3.0,STANDARD,4.0,MARRIED,7.0,0,3,1,1.0,SENIORMANAGER,26878.0
201784,0,39.0,SELFENQUIRY,1,16.0,SMALLBUSINESS,MALE,3,3.0,SUPERDELUXE,5.0,MARRIED,2.0,1,3,1,2.0,AVP,32068.0
201785,0,43.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,5,0,0.0,EXECUTIVE,17455.0
201786,0,49.0,SELFENQUIRY,1,6.0,LARGEBUSINESS,FEMALE,2,4.0,SUPERDELUXE,3.0,SINGLE,1.0,1,3,0,0.0,AVP,28964.0
201788,0,27.0,SELFENQUIRY,1,11.0,SALARIED,FEMALE,2,3.0,BASIC,4.0,SINGLE,2.0,1,3,0,1.0,EXECUTIVE,17478.0
201789,0,32.0,SELFENQUIRY,3,14.0,LARGEBUSINESS,FEMALE,3,4.0,DELUXE,4.0,MARRIED,2.0,1,1,1,2.0,MANAGER,20228.0
201791,0,31.0,SELFENQUIRY,3,13.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,5.0,0,1,0,0.0,MANAGER,22547.0
201792,0,32.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,FEMALE,3,1.0,DELUXE,3.0,SINGLE,1.0,0,3,0,0.0,MANAGER,20055.0
201794,0,30.0,SELFENQUIRY,1,34.0,SMALLBUSINESS,FEMALE,3,3.0,DELUXE,3.0,MARRIED,2.0,0,3,1,2.0,MANAGER,20775.0
201795,0,31.0,COMPANYINVITED,1,13.0,SALARIED,FEMALE,2,4.0,STANDARD,3.0,MARRIED,2.0,0,1,1,0.0,SENIORMANAGER,23943.0
201796,0,39.0,COMPANYINVITED,1,13.0,SMALLBUSINESS,MALE,2,4.0,KING,3.0,MARRIED,2.0,0,5,1,0.0,VP,34272.0
201797,1,39.0,SELFENQUIRY,3,9.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,3.0,MARRIED,5.0,1,4,1,1.0,MANAGER,20238.0
201799,0,47.0,SELFENQUIRY,1,11.0,SALARIED,MALE,2,3.0,KING,3.0,MARRIED,5.0,0,1,1,0.0,VP,33300.0
201800,0,43.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,4.0,DELUXE,3.0,MARRIED,2.0,0,3,1,0.0,MANAGER,20257.0
201801,0,27.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,4.0,MARRIED,1.0,1,1,0,1.0,MANAGER,21349.0
201803,0,43.0,SELFENQUIRY,1,13.0,SALARIED,FEMALE,2,3.0,STANDARD,5.0,MARRIED,1.0,0,5,1,0.0,SENIORMANAGER,24985.0
201805,0,40.0,SELFENQUIRY,3,6.0,SMALLBUSINESS,MALE,2,5.0,DELUXE,3.0,MARRIED,3.0,1,3,1,0.0,MANAGER,22457.0
201806,1,29.0,SELFENQUIRY,1,14.0,SALARIED,MALE,3,5.0,BASIC,5.0,MARRIED,2.0,1,3,0,1.0,EXECUTIVE,17119.0
201808,0,30.0,SELFENQUIRY,3,11.0,SMALLBUSINESS,FEMALE,1,4.0,DELUXE,3.0,MARRIED,2.0,0,1,1,0.0,MANAGER,21118.0
201809,0,27.0,SELFENQUIRY,3,14.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,4.0,MARRIED,2.0,0,1,0,1.0,MANAGER,21214.0
201810,0,37.0,SELFENQUIRY,1,11.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,1.0,0,3,1,2.0,MANAGER,21347.0
201811,0,38.0,SELFENQUIRY,1,21.0,SALARIED,MALE,3,4.0,STANDARD,3.0,MARRIED,1.0,1,5,1,2.0,SENIORMANAGER,26510.0
201812,0,31.0,SELFENQUIRY,1,13.0,SMALLBUSINESS,FEMALE,2,3.0,STANDARD,3.0,UNMARRIED,2.0,1,4,1,1.0,SENIORMANAGER,22143.0
201813,0,29.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,FEMALE,2,4.0,DELUXE,4.0,MARRIED,2.0,1,5,1,0.0,MANAGER,23268.0
201814,0,35.0,SELFENQUIRY,1,11.0,LARGEBUSINESS,MALE,3,3.0,STANDARD,4.0,UNMARRIED,1.0,0,3,1,1.0,SENIORMANAGER,23095.0
201815,0,23.0,SELFENQUIRY,1,32.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,2.0,0,1,0,1.0,EXECUTIVE,17904.0
201816,0,41.0,SELFENQUIRY,1,12.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,4.0,SINGLE,7.0,1,3,1,2.0,MANAGER,21032.0
201817,0,47.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,SINGLE,4.0,0,4,0,2.0,MANAGER,17976.0
201818,0,42.0,SELFENQUIRY,1,29.0,SALARIED,FEMALE,2,3.0,SUPERDELUXE,3.0,SINGLE,3.0,0,3,0,0.0,AVP,30992.0
201820,0,42.0,SELFENQUIRY,2,8.0,LARGEBUSINESS,MALE,2,3.0,BASIC,3.0,MARRIED,1.0,1,4,1,1.0,EXECUTIVE,17696.0
201821,0,32.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,FEMALE,3,3.0,BASIC,4.0,MARRIED,2.0,0,4,0,1.0,EXECUTIVE,17370.0
201822,0,48.0,SELFENQUIRY,3,35.0,SMALLBUSINESS,FEMALE,3,3.0,STANDARD,3.0,MARRIED,4.0,0,4,0,1.0,SENIORMANAGER,27504.0
201823,0,37.0,SELFENQUIRY,1,12.0,SMALLBUSINESS,MALE,2,1.0,DELUXE,5.0,MARRIED,5.0,1,3,1,1.0,MANAGER,20974.0
201825,0,26.0,SELFENQUIRY,3,6.0,SALARIED,MALE,2,3.0,DELUXE,3.0,MARRIED,2.0,0,5,0,1.0,MANAGER,20296.0
201826,0,42.0,SELFENQUIRY,1,8.0,SALARIED,MALE,3,4.0,DELUXE,3.0,UNMARRIED,4.0,0,1,1,0.0,MANAGER,21781.0
201827,1,21.0,COMPANYINVITED,3,6.0,LARGEBUSINESS,FEMALE,3,4.0,BASIC,4.0,SINGLE,2.0,1,5,1,2.0,EXECUTIVE,17174.0
201828,0,36.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,3.0,UNMARRIED,5.0,0,1,1,1.0,MANAGER,21653.0
201829,0,36.0,COMPANYINVITED,3,9.0,SMALLBUSINESS,MALE,2,4.0,STANDARD,3.0,MARRIED,5.0,0,1,0,0.0,SENIORMANAGER,24699.0
201830,0,57.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,3.0,MARRIED,3.0,0,3,0,1.0,MANAGER,21755.0
201831,0,40.0,SELFENQUIRY,1,16.0,SALARIED,FEMALE,2,1.0,BASIC,3.0,MARRIED,4.0,1,3,0,1.0,EXECUTIVE,17213.0
201832,0,21.0,COMPANYINVITED,3,15.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,4,1,0.0,EXECUTIVE,17610.0
201833,1,33.0,SELFENQUIRY,3,11.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,3.0,SINGLE,2.0,1,1,0,1.0,EXECUTIVE,17851.0
201835,0,46.0,COMPANYINVITED,1,13.0,SMALLBUSINESS,FEMALE,1,3.0,DELUXE,3.0,MARRIED,3.0,0,5,1,0.0,MANAGER,20258.0
201836,1,41.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,4.0,UNMARRIED,2.0,0,3,1,0.0,MANAGER,24355.0
201837,0,50.0,SELFENQUIRY,1,16.0,LARGEBUSINESS,MALE,3,4.0,STANDARD,3.0,UNMARRIED,7.0,0,5,1,1.0,SENIORMANAGER,25496.0
201838,1,40.0,SELFENQUIRY,3,28.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,MARRIED,3.0,1,3,1,0.0,MANAGER,21380.0
201839,0,31.0,SELFENQUIRY,1,15.0,SALARIED,MALE,2,4.0,BASIC,4.0,SINGLE,1.0,1,3,1,0.0,EXECUTIVE,17657.0
201840,1,21.0,SELFENQUIRY,3,18.0,SALARIED,FEMALE,2,1.0,BASIC,4.0,SINGLE,2.0,0,5,0,1.0,EXECUTIVE,17716.0
201841,0,29.0,SELFENQUIRY,1,29.0,SALARIED,MALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,3,0,0.0,EXECUTIVE,17201.0
201842,0,35.0,SELFENQUIRY,1,15.0,SALARIED,MALE,3,4.0,DELUXE,4.0,UNMARRIED,1.0,0,1,0,1.0,MANAGER,21540.0
201844,0,28.0,SELFENQUIRY,3,15.0,SALARIED,MALE,3,3.0,DELUXE,3.0,SINGLE,2.0,0,3,1,1.0,MANAGER,20253.0
201845,0,49.0,SELFENQUIRY,1,13.0,SALARIED,MALE,2,4.0,STANDARD,3.0,UNMARRIED,1.0,0,1,1,0.0,SENIORMANAGER,25965.0
201847,0,36.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,3,3.0,BASIC,3.0,MARRIED,5.0,0,5,1,0.0,EXECUTIVE,17543.0
201848,1,34.0,COMPANYINVITED,3,25.0,SMALLBUSINESS,MALE,3,1.0,DELUXE,3.0,SINGLE,1.0,1,1,0,0.0,MANAGER,20304.0
201849,0,55.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,3,3.0,SUPERDELUXE,3.0,SINGLE,3.0,1,5,0,0.0,AVP,31659.0
201851,0,30.0,SELFENQUIRY,3,8.0,LARGEBUSINESS,MALE,3,3.0,BASIC,4.0,MARRIED,2.0,0,3,1,0.0,EXECUTIVE,17476.0
201852,1,26.0,COMPANYINVITED,1,9.0,LARGEBUSINESS,MALE,3,3.0,BASIC,5.0,SINGLE,1.0,0,3,0,1.0,EXECUTIVE,18102.0
201853,0,22.0,SELFENQUIRY,1,17.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,4.0,MARRIED,2.0,0,1,1,1.0,EXECUTIVE,17244.0
201854,0,36.0,SELFENQUIRY,3,8.0,SMALLBUSINESS,MALE,3,4.0,STANDARD,3.0,MARRIED,2.0,0,1,1,1.0,SENIORMANAGER,22596.0
201855,1,30.0,COMPANYINVITED,1,10.0,LARGEBUSINESS,MALE,2,3.0,BASIC,3.0,SINGLE,1.0,1,4,1,0.0,EXECUTIVE,17285.0
201856,0,37.0,SELFENQUIRY,1,20.0,SALARIED,FEMALE,3,3.0,BASIC,5.0,MARRIED,2.0,0,4,1,1.0,EXECUTIVE,18034.0
201857,0,40.0,SELFENQUIRY,3,8.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,4.0,MARRIED,1.0,0,1,0,0.0,MANAGER,20715.0
201858,0,42.0,SELFENQUIRY,1,6.0,SALARIED,FEMALE,3,3.0,BASIC,5.0,MARRIED,4.0,0,3,0,2.0,EXECUTIVE,17576.0
201860,0,43.0,SELFENQUIRY,1,18.0,SALARIED,MALE,2,4.0,SUPERDELUXE,4.0,MARRIED,2.0,0,3,1,1.0,AVP,29336.0
201862,0,54.0,SELFENQUIRY,1,11.0,SMALLBUSINESS,MALE,2,3.0,KING,5.0,MARRIED,5.0,0,4,1,0.0,VP,34406.0
201863,0,34.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,FEMALE,3,3.0,DELUXE,3.0,MARRIED,1.0,0,1,0,0.0,MANAGER,21538.0
201865,0,43.0,COMPANYINVITED,1,27.0,SMALLBUSINESS,MALE,3,3.0,BASIC,3.0,MARRIED,1.0,0,4,1,2.0,EXECUTIVE,17258.0
201869,0,31.0,SELFENQUIRY,1,6.0,SALARIED,MALE,3,4.0,BASIC,5.0,MARRIED,2.0,0,4,1,1.0,EXECUTIVE,17218.0
201870,0,39.0,COMPANYINVITED,1,6.0,SALARIED,MALE,2,3.0,KING,3.0,MARRIED,2.0,1,3,0,0.0,VP,34197.0
201871,0,56.0,COMPANYINVITED,3,12.0,SALARIED,FEMALE,2,1.0,SUPERDELUXE,5.0,MARRIED,1.0,0,3,1,0.0,AVP,28212.0
201872,0,30.0,SELFENQUIRY,3,18.0,LARGEBUSINESS,FEMALE,2,3.0,DELUXE,3.0,UNMARRIED,1.0,0,1,1,1.0,MANAGER,21577.0
201873,0,41.0,SELFENQUIRY,3,6.0,SMALLBUSINESS,MALE,2,1.0,STANDARD,5.0,MARRIED,2.0,0,3,1,1.0,SENIORMANAGER,23392.0
201876,0,52.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,2,4.0,STANDARD,3.0,MARRIED,3.0,1,1,1,0.0,SENIORMANAGER,22969.0
201877,0,45.0,SELFENQUIRY,1,16.0,SALARIED,MALE,3,3.0,BASIC,3.0,MARRIED,4.0,0,5,0,2.0,EXECUTIVE,17654.0
201878,0,52.0,SELFENQUIRY,1,10.0,SALARIED,FEMALE,1,3.0,SUPERDELUXE,3.0,MARRIED,3.0,0,5,1,0.0,AVP,31555.0
201880,0,30.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,2,5.0,DELUXE,3.0,SINGLE,3.0,0,1,1,0.0,MANAGER,21091.0
201881,0,60.0,SELFENQUIRY,1,13.0,SALARIED,FEMALE,2,3.0,KING,5.0,MARRIED,6.0,0,5,1,0.0,VP,34566.0
201884,1,24.0,SELFENQUIRY,3,6.0,LARGEBUSINESS,FEMALE,3,3.0,BASIC,4.0,SINGLE,2.0,1,4,0,0.0,EXECUTIVE,18202.0
201885,1,34.0,COMPANYINVITED,3,12.0,SMALLBUSINESS,FEMALE,2,5.0,BASIC,3.0,MARRIED,1.0,0,4,0,1.0,EXECUTIVE,17351.0
201886,0,38.0,COMPANYINVITED,1,8.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,2.0,1,5,1,0.0,EXECUTIVE,16702.0
201887,0,40.0,SELFENQUIRY,3,8.0,SALARIED,FEMALE,3,3.0,KING,3.0,MARRIED,1.0,0,3,1,0.0,VP,33041.0
201888,0,26.0,SELFENQUIRY,1,29.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,MARRIED,2.0,0,3,0,0.0,EXECUTIVE,17886.0
201889,0,30.0,COMPANYINVITED,1,9.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,5.0,0,3,1,0.0,EXECUTIVE,17097.0
201890,0,29.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,3,4.0,STANDARD,3.0,MARRIED,2.0,0,1,0,2.0,SENIORMANAGER,26935.0
201891,1,29.0,SELFENQUIRY,1,31.0,LARGEBUSINESS,FEMALE,3,4.0,BASIC,4.0,MARRIED,6.0,0,3,1,2.0,EXECUTIVE,17546.0
201892,1,19.0,SELFENQUIRY,2,8.0,LARGEBUSINESS,MALE,2,4.0,BASIC,3.0,SINGLE,2.0,0,3,0,0.0,EXECUTIVE,17564.0
201893,0,30.0,COMPANYINVITED,3,28.0,SALARIED,FEMALE,3,3.0,STANDARD,5.0,MARRIED,1.0,0,1,1,1.0,SENIORMANAGER,23412.0
201894,0,57.0,SELFENQUIRY,3,35.0,SMALLBUSINESS,MALE,2,4.0,SUPERDELUXE,3.0,MARRIED,4.0,0,3,1,0.0,AVP,29118.0
201895,0,50.0,SELFENQUIRY,1,35.0,SALARIED,MALE,2,4.0,SUPERDELUXE,3.0,MARRIED,1.0,0,5,1,1.0,AVP,32046.0
201896,0,30.0,COMPANYINVITED,1,8.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,4,1,0.0,EXECUTIVE,17564.0
201897,0,60.0,COMPANYINVITED,3,34.0,SMALLBUSINESS,FEMALE,3,4.0,STANDARD,5.0,MARRIED,5.0,0,1,1,0.0,SENIORMANAGER,25266.0
201898,0,47.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,FEMALE,3,3.0,DELUXE,3.0,MARRIED,6.0,0,1,0,0.0,MANAGER,20070.0
201899,0,46.0,SELFENQUIRY,1,8.0,SALARIED,MALE,2,3.0,SUPERDELUXE,3.0,MARRIED,7.0,0,5,1,0.0,AVP,32861.0
201902,0,34.0,SELFENQUIRY,1,8.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,4.0,0,5,1,2.0,EXECUTIVE,17768.0
201903,0,46.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,FEMALE,3,4.0,STANDARD,3.0,MARRIED,3.0,1,1,0,0.0,SENIORMANAGER,24071.0
201904,0,31.0,SELFENQUIRY,1,15.0,SALARIED,MALE,2,3.0,STANDARD,4.0,MARRIED,2.0,0,3,0,0.0,SENIORMANAGER,25648.0
201905,1,33.0,SELFENQUIRY,1,21.0,SMALLBUSINESS,MALE,2,3.0,STANDARD,3.0,MARRIED,1.0,1,5,1,0.0,SENIORMANAGER,28610.0
201907,0,30.0,SELFENQUIRY,3,13.0,SMALLBUSINESS,MALE,2,3.0,BASIC,4.0,SINGLE,1.0,0,1,0,0.0,EXECUTIVE,17983.0
201908,0,35.0,SELFENQUIRY,1,22.0,SALARIED,MALE,3,3.0,STANDARD,3.0,MARRIED,5.0,1,1,0,0.0,SENIORMANAGER,22632.0
201909,1,31.0,COMPANYINVITED,1,26.0,SALARIED,MALE,3,3.0,STANDARD,3.0,MARRIED,4.0,0,3,1,0.0,SENIORMANAGER,24824.0
201910,1,34.0,COMPANYINVITED,2,29.0,SALARIED,FEMALE,2,3.0,STANDARD,5.0,MARRIED,1.0,1,3,1,0.0,SENIORMANAGER,24950.0
201911,0,42.0,COMPANYINVITED,1,11.0,SALARIED,MALE,3,3.0,BASIC,3.0,MARRIED,5.0,0,3,0,1.0,EXECUTIVE,17093.0
201912,0,36.0,COMPANYINVITED,3,16.0,SMALLBUSINESS,MALE,2,3.0,STANDARD,3.0,UNMARRIED,2.0,0,1,1,1.0,SENIORMANAGER,24980.0
201915,0,55.0,SELFENQUIRY,3,24.0,SALARIED,FEMALE,2,3.0,SUPERDELUXE,4.0,SINGLE,4.0,0,1,1,0.0,AVP,31835.0
201916,0,41.0,COMPANYINVITED,3,16.0,SALARIED,MALE,2,3.0,DELUXE,3.0,SINGLE,1.0,0,1,0,1.0,MANAGER,21230.0
201918,0,40.0,SELFENQUIRY,1,12.0,SALARIED,FEMALE,3,3.0,SUPERDELUXE,3.0,UNMARRIED,1.0,0,5,1,0.0,AVP,28237.0
201920,0,31.0,SELFENQUIRY,3,8.0,SALARIED,MALE,3,3.0,DELUXE,3.0,UNMARRIED,5.0,1,5,1,1.0,MANAGER,21582.0
201921,0,42.0,SELFENQUIRY,1,30.0,SMALLBUSINESS,MALE,2,3.0,STANDARD,5.0,MARRIED,2.0,1,1,1,0.0,SENIORMANAGER,22406.0
201923,1,26.0,COMPANYINVITED,2,23.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,MARRIED,1.0,1,5,0,1.0,EXECUTIVE,17741.0
201925,0,33.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,FEMALE,3,1.0,SUPERDELUXE,3.0,MARRIED,5.0,0,1,1,0.0,AVP,31184.0
201926,0,31.0,SELFENQUIRY,3,13.0,SALARIED,MALE,2,4.0,STANDARD,3.0,MARRIED,1.0,0,3,1,0.0,SENIORMANAGER,26557.0
201927,1,18.0,COMPANYINVITED,3,11.0,SMALLBUSINESS,MALE,3,3.0,BASIC,4.0,SINGLE,2.0,1,4,1,0.0,EXECUTIVE,16878.0
